%Time (ms)	Hubangle(Theta in rad)	Tip Deflection(m)	Hub Angular Velocity (rads/s)	Tip Velocity (m/s)	Position Reference (rad)	Output Voltage (V)	K1 (Hub Prop)	K2 (Tip Prop)	K3 (Hub Deriv)	K4 (Tip Deriv)	%4/14/20259:46 AM
249567.000	0.503	-0.000	-0.040	0.000	0.500	-0.035	30.000	0.000	1.500	0.000	0.000	0.000
249568.000	0.503	-0.000	-0.038	0.000	0.500	-0.037	30.000	0.000	1.500	0.000	0.000	0.000
249569.000	0.503	-0.000	-0.036	0.000	0.500	-0.040	30.000	0.000	1.500	0.000	0.000	0.000
249570.000	0.497	-0.000	-0.043	0.000	0.500	0.155	30.000	0.000	1.500	0.000	0.000	0.000
249571.000	0.503	-0.000	-0.045	0.000	0.500	-0.027	30.000	0.000	1.500	0.000	0.000	0.000
249572.000	0.503	-0.000	-0.039	0.000	0.500	-0.036	30.000	0.000	1.500	0.000	0.000	0.000
249573.000	0.503	-0.000	-0.043	0.000	0.500	-0.031	30.000	0.000	1.500	0.000	0.000	0.000
249574.000	0.497	-0.000	-0.049	0.000	0.500	0.163	30.000	0.000	1.500	0.000	0.000	0.000
249575.000	0.497	-0.000	-0.060	0.000	0.500	0.180	30.000	0.000	1.500	0.000	0.000	0.000
249576.000	0.503	-0.000	-0.061	0.000	0.500	-0.003	30.000	0.000	1.500	0.000	0.000	0.000
249577.000	0.503	-0.000	-0.058	0.000	0.500	-0.007	30.000	0.000	1.500	0.000	0.000	0.000
249578.000	0.503	-0.000	-0.058	0.000	0.500	-0.008	30.000	0.000	1.500	0.000	0.000	0.000
249579.000	0.503	-0.000	-0.043	0.000	0.500	-0.030	30.000	0.000	1.500	0.000	0.000	0.000
249580.000	0.497	-0.000	-0.050	0.000	0.500	0.164	30.000	0.000	1.500	0.000	0.000	0.000
249581.000	0.503	-0.000	-0.053	0.000	0.500	-0.014	30.000	0.000	1.500	0.000	0.000	0.000
249582.000	0.503	-0.000	-0.041	0.000	0.500	-0.033	30.000	0.000	1.500	0.000	0.000	0.000
249583.000	0.503	-0.000	-0.043	0.000	0.500	-0.029	30.000	0.000	1.500	0.000	0.000	0.000
249584.000	0.503	-0.000	-0.034	0.000	0.500	-0.044	30.000	0.000	1.500	0.000	0.000	0.000
249585.000	0.503	-0.000	-0.022	0.000	0.500	-0.061	30.000	0.000	1.500	0.000	0.000	0.000
249586.000	0.497	-0.000	-0.035	0.000	0.500	0.142	30.000	0.000	1.500	0.000	0.000	0.000
249587.000	0.503	-0.000	-0.035	0.000	0.500	-0.042	30.000	0.000	1.500	0.000	0.000	0.000
249588.000	0.503	-0.000	-0.024	0.000	0.500	-0.059	30.000	0.000	1.500	0.000	0.000	0.000
249589.000	0.503	-0.000	-0.027	0.000	0.500	-0.054	30.000	0.000	1.500	0.000	0.000	0.000
249590.000	0.503	-0.000	-0.018	0.000	0.500	-0.067	30.000	0.000	1.500	0.000	0.000	0.000
249591.000	0.503	-0.000	-0.008	0.000	0.500	-0.083	30.000	0.000	1.500	0.000	0.000	0.000
249592.000	0.503	-0.000	-0.007	0.000	0.500	-0.084	30.000	0.000	1.500	0.000	0.000	0.000
249593.000	0.503	-0.000	-0.001	0.000	0.500	-0.093	30.000	0.000	1.500	0.000	0.000	0.000
249594.000	0.503	-0.000	0.003	0.000	0.500	-0.100	30.000	0.000	1.500	0.000	0.000	0.000
249595.000	0.503	-0.000	0.007	0.000	0.500	-0.106	30.000	0.000	1.500	0.000	0.000	0.000
249596.000	0.503	-0.000	0.011	0.000	0.500	-0.111	30.000	0.000	1.500	0.000	0.000	0.000
249597.000	0.497	-0.000	0.000	0.000	0.500	0.089	30.000	0.000	1.500	0.000	0.000	0.000
249598.000	0.503	-0.000	-0.003	0.000	0.500	-0.089	30.000	0.000	1.500	0.000	0.000	0.000
249599.000	0.503	-0.000	0.005	0.000	0.500	-0.102	30.000	0.000	1.500	0.000	0.000	0.000
249600.000	0.497	-0.000	-0.015	0.000	0.500	0.112	30.000	0.000	1.500	0.000	0.000	0.000
249601.000	0.497	-0.000	-0.029	0.000	0.500	0.133	30.000	0.000	1.500	0.000	0.000	0.000
249602.000	0.503	-0.000	-0.021	0.000	0.500	-0.063	30.000	0.000	1.500	0.000	0.000	0.000
249603.000	0.503	-0.000	-0.024	0.000	0.500	-0.058	30.000	0.000	1.500	0.000	0.000	0.000
